NATIVITY,RACE_HISP,SEX,YEAR,total_pop,POP_0,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_7,POP_8,POP_9,POP_10,POP_11,POP_12,POP_13,POP_14,POP_15,POP_16,POP_17,POP_18,POP_19,POP_20,POP_21,POP_22,POP_23,POP_24,POP_25,POP_26,POP_27,POP_28,POP_29,POP_30,POP_31,POP_32,POP_33,POP_34,POP_35,POP_36,POP_37,POP_38,POP_39,POP_40,POP_41,POP_42,POP_43,POP_44,POP_45,POP_46,POP_47,POP_48,POP_49,POP_50,POP_51,POP_52,POP_53,POP_54,POP_55,POP_56,POP_57,POP_58,POP_59,POP_60,POP_61,POP_62,POP_63,POP_64,POP_65,POP_66,POP_67,POP_68,POP_69,POP_70,POP_71,POP_72,POP_73,POP_74,POP_75,POP_76,POP_77,POP_78,POP_79,POP_80,POP_81,POP_82,POP_83,POP_84,POP_85
1,1,2,2020,114245239,1413943,1409985,1405662,1400867,1395496,1389950,1384305,1372286,1374961,1384319,1388076,1391302,1431470,1444393,1439750,1434610,1441255,1428023,1415504,1439078,1454835,1429224,1421820,1419482,1427921,1446243,1455612,1477261,1507147,1535205,1521268,1443772,1402158,1373820,1378457,1386275,1329285,1348056,1343888,1333208,1339142,1254820,1219366,1210725,1164811,1204095,1161878,1178643,1269090,1381583,1394772,1330922,1281130,1327456,1349976,1456208,1514488,1527466,1549564,1585050,1584866,1555788,1561510,1552565,1496131,1492123,1444613,1392984,1347291,1298363,1257604,1228812,1223108,1295130,914516,907091,890091,914173,778347,694139,642040,597975,563493,510923,472903,3307303
1,1,2,2021,114644662,1415248,1412655,1409311,1405148,1400393,1395113,1389615,1383984,1372005,1374699,1384123,1387881,1391110,1431275,1444188,1439559,1434396,1441026,1427713,1415047,1438425,1454095,1428215,1420757,1418496,1426863,1445261,1454638,1476267,1506138,1534159,1520208,1442692,1401109,1372762,1377327,1385105,1328098,1346763,1342505,1331714,1337555,1253207,1217652,1208891,1162862,1201934,1159549,1176087,1266165,1378109,1390984,1327005,1277087,1322986,1345084,1450576,1508219,1520707,1542224,1576972,1576156,1546524,1551379,1541569,1484500,1479357,1431025,1378569,1332000,1282144,1240286,1210103,1202497,1270914,895532,886146,867204,887968,753478,669298,616338,571230,535198,482063,3323243
1,1,2,2022,115036875,1415351,1413964,1411981,1408795,1404672,1400009,1394777,1389293,1383701,1371742,1374503,1383924,1387694,1390927,1431073,1443993,1439347,1434177,1440711,1427249,1414392,1437687,1453100,1427148,1419778,1417449,1425896,1444296,1453665,1475288,1505118,1533112,1519116,1441636,1400050,1371656,1376187,1383899,1326842,1345399,1341025,1330164,1335884,1251490,1215844,1206919,1160808,1199576,1157082,1173414,1263034,1374444,1386979,1322903,1272857,1318286,1339971,1444677,1501678,1513628,1534506,1568470,1566950,1536668,1540584,1529790,1472004,1465668,1416448,1363150,1315601,1264708,1221665,1189975,1180290,1244823,875090,863611,842613,859869,726757,642729,588992,542787,505203,3347664
1,1,2,2023,115420051,1414629,1414072,1413289,1411464,1408319,1404288,1399674,1394453,1389011,1383437,1371545,1374305,1383735,1387511,1390734,1430882,1443775,1439127,1433876,1440246,1426581,1413649,1436695,1452046,1426165,1418732,1416489,1424948,1443334,1452708,1474294,1504094,1532028,1518042,1440575,1398946,1370536,1375006,1382616,1325513,1343940,1339488,1328530,1334101,1249673,1213894,1204832,1158569,1197081,1154506,1170552,1259729,1370562,1382786,1318620,1268412,1313371,1334611,1438510,1494819,1506190,1526379,1559472,1557148,1526161,1529011,1517131,1458594,1450969,1400848,1346605,1297959,1245949,1201613,1168267,1156341,1216700,853079,839383,816225,829646,698149,614448,559899,512623,3393307
1,1,2,2024,115792710,1413396,1413355,1413397,1412772,1410987,1407933,1403952,1399351,1394170,1388747,1383238,1371352,1374119,1383547,1387315,1390552,1430668,1443550,1438822,1433420,1439582,1425830,1412647,1435632,1451064,1425110,1417777,1415554,1424004,1442390,1451738,1473300,1503037,1530965,1516962,1439468,1397833,1369384,1373756,1381263,1324101,1342435,1337874,1326789,1332212,1247710,1211833,1202559,1156197,1194472,1151744,1167535,1256229,1366496,1378402,1314119,1263763,1308213,1329009,1432052,1487611,1498359,1517783,1549894,1546698,1514894,1516570,1503538,1444187,1435229,1384098,1328794,1278965,1225735,1179969,1144840,1130516,1186405,829397,813364,787804,797255,667682,584342,529026,3444072
1,1,2,2025,116153250,1411772,1412127,1412678,1412880,1412295,1410602,1407597,1403627,1399068,1393906,1388548,1383043,1371167,1373932,1383347,1387131,1390349,1430450,1443250,1438364,1432766,1438833,1424824,1411587,1434654,1450019,1424153,1416846,1414618,1423073,1441430,1450766,1472273,1502001,1529888,1515825,1438342,1396676,1368156,1372435,1379825,1322640,1340849,1336156,1324945,1330174,1245639,1209584,1200147,1153716,1191670,1148827,1164336,1252565,1362247,1373789,1309407,1258885,1302822,1323138,1425264,1480027,1490081,1508636,1539677,1535475,1502765,1503192,1488921,1428756,1418313,1366040,1309596,1258480,1203904,1156595,1119560,1102672,1153780,803942,785309,757317,762746,635234,552382,3507927
1,1,2,2026,116500199,1409713,1410507,1411452,1412160,1412404,1411910,1410266,1407271,1403343,1398803,1393707,1388353,1382856,1370979,1373734,1383159,1386926,1390138,1430147,1442792,1437708,1432029,1437831,1423761,1410609,1433616,1449072,1423220,1415918,1413701,1422138,1440478,1449763,1471269,1500959,1528769,1514680,1437183,1395454,1366864,1371029,1378334,1321097,1339153,1334331,1322955,1328018,1243382,1207209,1197634,1151059,1188722,1145741,1160993,1248734,1357776,1368962,1304457,1253792,1297178,1316974,1418125,1471999,1481254,1498858,1528697,1523391,1489718,1488799,1473247,1412156,1400071,1346570,1288876,1236345,1180323,1131357,1092289,1072672,1118695,776465,755185,724816,725980,600776,3590363
1,1,2,2027,116831610,1407113,1408456,1409828,1410931,1411685,1412019,1411571,1409939,1406984,1403078,1398604,1393512,1388169,1382669,1370783,1373549,1382951,1386716,1389852,1429696,1442140,1436975,1431037,1436769,1422783,1409569,1432673,1448149,1422291,1415009,1412776,1421199,1439490,1448785,1470257,1499867,1527627,1513486,1435951,1394165,1365486,1369570,1376765,1319459,1337363,1332365,1320850,1325662,1240988,1204729,1194938,1148258,1185593,1142508,1157495,1244700,1353093,1363890,1299286,1248457,1291247,1310484,1410567,1463443,1471827,1488358,1516864,1510381,1475670,1473351,1456375,1394243,1380387,1325544,1266476,1212412,1154839,1104107,1062884,1040382,1080786,746930,723053,690172,686913,3713357
1,1,2,2028,117145792,1404067,1405868,1407782,1409309,1410455,1411300,1411679,1411243,1409652,1406718,1402878,1398409,1393328,1387986,1382481,1370606,1373350,1382745,1386434,1389414,1429046,1441404,1435986,1429984,1435784,1421737,1408631,1431758,1447227,1421381,1414092,1411856,1420236,1438531,1447804,1469203,1498768,1526449,1512221,1434646,1392783,1364065,1368040,1375090,1317723,1335430,1330288,1318556,1323172,1238491,1202066,1192093,1145289,1182320,1139134,1153811,1240475,1348176,1358587,1293865,1242844,1285002,1303614,1402501,1454293,1461690,1477030,1504113,1496358,1460586,1456712,1438155,1374897,1359106,1302787,1242241,1186536,1127308,1074699,1031209,1005448,1039997,715414,688785,653345,3909220
1,1,2,2029,117441447,1400873,1402828,1405193,1407264,1408836,1410074,1410966,1411354,1410957,1409386,1406518,1402683,1398228,1393151,1387796,1382301,1370407,1373145,1382459,1385999,1388779,1428312,1440414,1434939,1429014,1434736,1420792,1407719,1430846,1446324,1420466,1413182,1410907,1419298,1437569,1446779,1468137,1497627,1525200,1510884,1433256,1391359,1362565,1366406,1373318,1315846,1333386,1328022,1316128,1320569,1235814,1199260,1189074,1142182,1178901,1135577,1149953,1236030,1343030,1353033,1288166,1236939,1278393,1296286,1393880,1444444,1450738,1464811,1490364,1481297,1444331,1438726,1418458,1353973,1336065,1278150,1216016,1158558,1097579,1042994,996896,967825,996460,681789,652336,4059922
1,1,2,2030,117717323,1397686,1399640,1402151,1404679,1406794,1408455,1409739,1410638,1411066,1410691,1409184,1406324,1402502,1398049,1392961,1387615,1382099,1370203,1372859,1382022,1385367,1388061,1427324,1439365,1433973,1427981,1433788,1419867,1406805,1429949,1445411,1419557,1412241,1409982,1418356,1436559,1445740,1467036,1496412,1523873,1509458,1431822,1389864,1360966,1364674,1371407,1313867,1331155,1325622,1313595,1317781,1232988,1196282,1185915,1138932,1175293,1131846,1145898,1231386,1337633,1347190,1282165,1230684,1271335,1288446,1384595,1433808,1438930,1451624,1475581,1465048,1426739,1419269,1397137,1331293,1311098,1251476,1187647,1128322,1065506,1008614,959908,927647,949992,646006,4197875
1,1,2,2031,117972507,1394539,1396460,1398968,1401641,1404208,1406413,1408121,1409412,1410351,1410800,1410490,1408988,1406142,1402322,1397859,1392781,1387416,1381902,1369926,1372429,1381387,1384658,1387094,1426278,1438394,1432939,1427047,1432867,1418951,1405917,1429046,1444503,1418615,1411323,1409053,1417372,1435544,1444669,1465865,1495132,1522457,1507979,1430315,1388267,1359278,1362812,1369395,1311714,1328795,1323115,1310877,1314841,1229993,1193168,1182613,1135508,1171514,1127927,1141659,1226519,1331961,1341037,1275807,1224007,1263781,1279999,1374563,1422326,1426175,1437435,1459619,1447454,1407696,1398193,1374009,1306697,1284042,1222594,1156965,1095675,1030683,971512,920386,884739,900514,4318070
1,1,2,2032,118206271,1391605,1393321,1395789,1398455,1401167,1403827,1406083,1407798,1409124,1410085,1410603,1410298,1408807,1405962,1402131,1397682,1392586,1387217,1381622,1369499,1371800,1380671,1383694,1386070,1425315,1437365,1432008,1426140,1431956,1418063,1405024,1428150,1443565,1417700,1410404,1408085,1416377,1434489,1443529,1464625,1493759,1520993,1506427,1428704,1386574,1357453,1360849,1367198,1309427,1326334,1320431,1308010,1311721,1226855,1189907,1179131,1131915,1167529,1123822,1137215,1221399,1325991,1334516,1269011,1216859,1255642,1270864,1363715,1409904,1412440,1422106,1442324,1428391,1387054,1375319,1348918,1280031,1254731,1191337,1123815,1060193,993073,931845,878159,839033,4666656
1,1,2,2033,118418364,1388989,1390392,1392647,1395276,1397983,1400785,1403497,1405760,1407511,1408858,1409888,1410416,1410121,1408626,1405775,1401958,1397486,1392386,1386938,1381191,1368873,1371095,1379704,1382673,1385128,1424288,1436434,1431105,1425239,1431067,1417170,1404140,1427225,1442653,1416783,1409444,1407109,1415348,1433365,1442322,1463298,1492344,1519456,1504767,1426999,1384754,1355534,1358709,1364875,1307049,1323695,1317593,1304963,1308454,1223572,1186466,1175480,1128132,1163363,1119519,1132537,1216004,1319656,1327543,1261735,1209149,1246825,1260995,1351990,1396530,1397594,1405483,1423573,1407709,1364631,1350485,1321690,1251115,1222977,1157538,1087741,1021828,952852,889444,833161,4930909
1,1,2,2034,118608798,1386755,1387786,1389720,1392131,1394803,1397602,1400454,1403174,1405472,1407245,1408660,1409701,1410238,1409941,1408439,1405600,1401760,1397289,1392114,1386509,1380563,1368166,1370136,1378682,1381731,1384118,1423367,1435534,1430202,1424360,1430176,1416282,1403226,1426321,1441741,1415830,1408476,1406100,1414258,1432182,1441029,1461933,1490859,1517815,1503012,1425157,1382832,1353439,1356437,1362448,1304496,1320909,1314587,1301773,1305032,1220109,1182859,1171631,1124173,1158994,1115000,1127620,1210286,1312879,1320066,1253878,1200797,1237291,1250312,1339352,1382058,1381479,1387442,1403213,1385232,1340277,1323527,1292151,1219773,1188617,1120716,1048703,980777,909839,844239,5166906
1,1,2,2035,118777578,1384853,1385558,1387114,1389205,1391658,1394421,1397271,1400130,1402886,1405206,1407045,1408472,1409522,1410062,1409757,1408264,1405408,1401567,1397015,1391690,1385888,1379862,1367210,1369118,1377742,1380729,1383215,1422466,1434632,1429329,1423476,1429287,1415368,1402344,1425430,1440788,1414867,1407478,1405028,1413102,1430912,1439700,1460499,1489273,1516079,1501121,1423215,1380730,1351219,1354069,1359840,1301797,1317955,1311440,1298430,1301411,1216469,1179053,1167598,1120020,1154398,1110240,1122409,1204173,1305615,1311989,1245358,1191756,1226962,1238790,1325665,1366330,1363975,1367841,1381068,1360791,1313811,1294253,1260110,1185836,1151142,1080825,1006914,936862,863961,5391211
1,1,2,2036,118925687,1383181,1383662,1384887,1386598,1388731,1391276,1394090,1396947,1399842,1402620,1405004,1406856,1408292,1409344,1409878,1409581,1408071,1405214,1401291,1396589,1391068,1385184,1378911,1366200,1368189,1376745,1379833,1382340,1421580,1433765,1428455,1422605,1428380,1414491,1401473,1424501,1439832,1413877,1406417,1403895,1411870,1429612,1438309,1458971,1487597,1514211,1499128,1421099,1378511,1348906,1351531,1357095,1298940,1314861,1308140,1294901,1297617,1212633,1175071,1163373,1115656,1149566,1105195,1116829,1197620,1297762,1303229,1236133,1181958,1215823,1226316,1310797,1349255,1344954,1346517,1356984,1334229,1285074,1262493,1225400,1148794,1110517,1038119,962202,890012,5612182
1,1,2,2037,119053681,1381678,1381994,1382990,1384371,1386130,1388353,1390944,1393766,1396659,1399575,1402418,1404813,1406675,1408113,1409158,1409705,1409395,1407883,1404951,1400878,1395980,1390376,1384237,1377901,1365275,1367198,1375852,1378970,1381480,1420726,1432896,1427588,1421712,1427510,1413624,1400567,1423571,1438856,1412839,1405309,1402694,1410613,1428257,1436830,1457357,1485793,1512240,1496954,1418864,1376197,1346423,1348857,1354188,1295954,1311627,1304658,1291193,1293610,1208618,1170896,1158933,1111069,1144444,1099797,1110847,1190527,1289231,1293729,1226126,1171385,1203750,1212750,1294631,1330680,1324248,1323314,1330801,1305368,1253866,1228059,1187464,1108599,1067005,992403,914480,5835436
1,1,2,2038,119162293,1380324,1380495,1381321,1382474,1383901,1385752,1388021,1390619,1393481,1396401,1399376,1402225,1404635,1406500,1407933,1408995,1409524,1409211,1407619,1404537,1400267,1395287,1389433,1383240,1376986,1364298,1366315,1374992,1378116,1380644,1419871,1432040,1426705,1420854,1426646,1412723,1399663,1422618,1437818,1411740,1404123,1401464,1409300,1426815,1435266,1455616,1483892,1510093,1494652,1416534,1373722,1343811,1346020,1351137,1292822,1308207,1301001,1287283,1289420,1204414,1166511,1154262,1106206,1138960,1094007,1104377,1182824,1279980,1283419,1215321,1159922,1190615,1197992,1277034,1310442,1301703,1298073,1302325,1274007,1220014,1190391,1146269,1065526,1020406,943589,6058926
1,1,2,2039,119252732,1379193,1379149,1379826,1380804,1382004,1383524,1385420,1387702,1390340,1393223,1396200,1399183,1402046,1404459,1406318,1407768,1408813,1409341,1408950,1407211,1403934,1399586,1394349,1388435,1382323,1376008,1363425,1365466,1374142,1377292,1379816,1419029,1431167,1425859,1420008,1425755,1411827,1398733,1421603,1436724,1410576,1402913,1400181,1407903,1425296,1433589,1453787,1481821,1507818,1492251,1414039,1371115,1341038,1343047,1347948,1289516,1304615,1297143,1283193,1285028,1199994,1161897,1149310,1100993,1133077,1087741,1097344,1174470,1269938,1272284,1203600,1147442,1176318,1181917,1257852,1288398,1277156,1270603,1271359,1239956,1182937,1149443,1102099,1019374,970629,6286829
1,1,2,2040,119326351,1378266,1378025,1378483,1379309,1380337,1381630,1383191,1385101,1387421,1390083,1393021,1396005,1399004,1401874,1404279,1406151,1407585,1408635,1409088,1408549,1406612,1403252,1398654,1393362,1387530,1381354,1375141,1362588,1364631,1373329,1376477,1379001,1418170,1430332,1425024,1419135,1424864,1410905,1397751,1420540,1435558,1409383,1401651,1398811,1406432,1423659,1431821,1451796,1479630,1505450,1489684,1411410,1368343,1338130,1339930,1344575,1286038,1300821,1293102,1278902,1280406,1195339,1157000,1144000,1095399,1126698,1080925,1089713,1165390,1259083,1260192,1190822,1133844,1160733,1164380,1236941,1264382,1250431,1240713,1237724,1202624,1142594,1105526,1054761,970060,6516856
1,1,2,2041,119384937,1377541,1377102,1377359,1377966,1378841,1379967,1381302,1382870,1384821,1387162,1389880,1392826,1395828,1398829,1401691,1404116,1405971,1407408,1408384,1408683,1407954,1405944,1402326,1397666,1392461,1386568,1380489,1374306,1361765,1363834,1372520,1375672,1378172,1417351,1429508,1424161,1418263,1423950,1409928,1396717,1419406,1434374,1408141,1400309,1397375,1404843,1421933,1429889,1449690,1477355,1502915,1486980,1408624,1365445,1335090,1336639,1341026,1282369,1296849,1288865,1274392,1275546,1190408,1151757,1138297,1089336,1119760,1073526,1081419,1155576,1247291,1247010,1176901,1119017,1143726,1145257,1214152,1238215,1221323,1208215,1200806,1161972,1099311,1058442,1004163,6722900
1,1,2,2042,119430199,1377080,1376381,1376439,1376847,1377502,1378471,1379642,1380983,1382589,1384564,1386958,1389683,1392647,1395653,1398646,1401528,1403942,1405797,1407162,1407993,1408094,1407283,1405024,1401353,1396771,1391502,1385712,1379661,1373480,1360969,1363035,1371726,1374856,1377382,1416545,1428657,1423300,1417373,1422986,1408904,1395618,1418251,1433137,1406823,1398898,1395828,1403178,1420054,1427847,1447494,1474909,1500236,1484108,1405702,1362408,1331876,1333183,1337281,1278524,1292680,1284408,1269650,1270394,1185122,1146124,1132114,1082737,1112220,1065477,1072449,1144914,1234423,1232626,1161706,1102823,1125167,1124400,1189305,1209707,1189667,1172517,1160568,1118331,1052886,1008093,6939216
1,1,2,2043,119463840,1376844,1375925,1375718,1375931,1376386,1377132,1378145,1379321,1380701,1382330,1384359,1386766,1389506,1392473,1395472,1398481,1401353,1403766,1405547,1406768,1407406,1407426,1406363,1404048,1400465,1395823,1390656,1384893,1378848,1372693,1360183,1362258,1370920,1374078,1376603,1415713,1427807,1422421,1416429,1421969,1407816,1394503,1417053,1431827,1405436,1397378,1394202,1401356,1418068,1425726,1445143,1472337,1497401,1481099,1402637,1359192,1328497,1329532,1333360,1274497,1288304,1279722,1264613,1264857,1179430,1140002,1125373,1075566,1104020,1056779,1062698,1133265,1220381,1216928,1145104,1085142,1104915,1101650,1162215,1178672,1154842,1133566,1117352,1071502,1003218,7136738
1,1,2,2044,119488076,1376809,1375692,1375265,1375214,1375469,1376017,1376809,1377830,1379045,1380447,1382129,1384168,1386589,1389332,1392294,1395309,1398304,1401181,1403521,1405151,1406183,1406747,1406517,1405401,1403165,1399517,1394978,1389841,1384090,1378072,1371915,1359411,1361461,1370151,1373315,1375800,1414883,1426940,1421490,1415432,1420887,1406710,1393336,1415770,1430441,1403939,1395784,1392430,1399436,1416002,1423452,1442669,1469612,1494432,1477949,1399401,1355813,1324923,1325706,1329248,1270263,1283698,1274743,1259209,1258902,1173246,1133327,1118040,1067756,1095144,1047314,1052037,1120545,1205037,1199755,1126964,1065833,1082806,1076826,1132705,1144494,1116815,1091715,1070961,1021389,7308728
